Solar,Volcanic
0.0,0.0
0.015387902,0.15017810909494952
0.009915986,-0.010133196655050497
0.009135942,0.15010941092828284
-0.00097583,0.1596539533449495
-0.014850991,0.1596348052616162
-0.023443367,0.15961143142828285
-0.025861075,0.15958378734494952
-0.019809798,0.15955189192828284
-0.00294954,0.15951575651161617
0.011309866,0.15947534992828286
0.021888014,-0.23636037415505048
0.019770555,-0.36909127998838387
0.007519736,-0.038722779988383804
0.000342697,0.11206996167828284
-0.006732369,0.15862997734494952
-0.012390843,0.15914271092828286
-0.015277849,0.15907352784494952
-0.019688968,0.15899913076161618
-0.009881812,0.1589204588449495
0.007940866,0.1588375397616162
0.009344534,0.1587504040949495
0.020134498,0.1444065780949495
0.014413884,-0.09565586332171713
0.004757962,0.1441329125116162
-0.003590916,0.15835922084494952
-0.019231294,0.1582508083449495
-0.026408843,0.1581381408449495
-0.030953104,0.1580212125116162
-0.03678221,0.1531415208449495
-0.035500397,0.06792306167828285
-0.021511964,0.06776603667828283
-0.002132496,0.15272624251161618
-0.006296613,-0.6124504491550504
-0.00927188,-1.9930719466550502
0.013936361,-0.7233688633217172
-0.000514865,-0.1414700299883838
-0.016956301,-0.07735436332171716
-0.027137714,0.10366143667828284
-0.031101763,0.15645448251161617
-0.032520856,-0.05998943082171715
-0.029036497,-0.24731236332171716
-0.003547747,-0.005104696655050478
0.017319983,0.15575728917828285
0.033799372,0.15557235417828286
0.053616134,0.15538317251161618
0.034836533,0.1551897375116162
0.00920559,0.1549920650116162
-0.007202644,0.15479013001161618
-0.014912154,0.1545839575116162
-0.024127613,0.15437354001161618
-0.02947216,0.15415885834494952
-0.038539605,-0.08311987415505051
-0.036387878,-0.7992595299883838
-0.017960637,-0.34471552998838384
0.015283723,0.027461895011616166
0.000597051,0.13539817834494952
0.024622295,-0.030841346655050506
0.011630212,0.08488385751161619
0.019735986,0.1522885308449495
0.002919657,0.1520356250116162
-0.009488279,0.1517784683449495
-0.027531917,-0.4333159233217172
-0.034437902,-0.3472299466550506
-0.032907195,-0.042294779988383824
-0.019143204,0.1238767283449495
0.02059354,0.15001170167828284
0.052583786,0.15014431334494951
0.073721741,0.14985947751161618
0.077504819,0.1495683325116162
0.044848647,0.14927298667828284
0.013879884,0.1489733783449495
-0.005303219,0.00590805334494951
-0.022794895,0.07199794501161619
-0.026841516,0.14804904501161617
-0.019081469,0.14773239501161617
0.002056112,0.14741158667828286
0.03039293,0.1470864950116162
0.054100649,0.10723483667828285
0.038561801,-0.08622234665505046
0.030598602,0.14608574501161617
0.030809915,0.14574368667828286
0.008608229,-0.04477782165505048
-0.007929267,0.10580528667828284
-0.014872405,0.14469202001161618
-0.007122205,0.14433301167828286
0.019439994,0.1439697283449495
0.077123892,0.14360222001161618
0.080349383,0.1432304283449495
0.06993097,0.14285444501161618
0.067029047,0.14247417834494952
0.047624377,0.14208972001161618
0.031866951,0.14170094501161618
0.013423938,0.14130797834494951
-0.005222609,0.14091076167828284
3.2e-05,0.14050933667828286
0.035317458,0.1401036033449495
0.052391466,0.1396936950116162
0.097817039,0.13927952001161617
0.113376798,0.13886109501161617
0.098380626,0.13843845334494953
0.064791239,0.13801155334494952
0.020271698,0.13758044501161618
0.018294722,0.13714508667828285
0.005260985,0.13670546167828285
0.005418059,0.13626160334494952
0.032688524,0.13581352001161617
0.092753462,0.1353612033449495
0.148604383,0.13490463667828284
0.155981408,0.13444387001161617
0.124379921,0.13397884501161617
0.10274227,0.12202857834494951
0.054691292,-0.07391069665505046
0.02130997,-0.9558011133217171
0.009717281,-0.7170872799883838
0.004407643,-0.3976431133217172
0.007377194,0.06276245334494952
0.032959462,-0.20386686332171713
0.06469443,-0.08480302998838382
0.081431188,0.003702886678282835
0.084390533,-0.0005376133217171453
0.086320304,-0.14083527998838383
0.057687972,-0.022744529988383805
0.055897973,0.11146359501161618
0.027106079,-0.022397429988383843
0.013028324,-0.27639902998838384
0.013308023,-0.010932363321717153
0.008674744,0.07598606167828284
0.038757836,0.10171460334494953
0.084881759,0.08501823667828286
0.123593823,0.036023636678282844
0.115955498,0.00048780334494952227
0.118504997,-0.37128349665505045
0.075229271,-0.8512257799883839
0.073418492,-0.3454973633217171
0.022437103,-0.08812094665505049
0.005252522,-0.08831594665505049
0.007373603,-0.005380363321717152
0.01821725,0.05199375334494952
0.063242098,0.09151198667828285
0.125004714,0.08580437834494951
0.113584658,-0.7136361633217171
0.111827989,-1.8778752799883838
0.091167232,-0.9467406966550506
0.042334046,-0.14847977998838383
0.012762388,0.030597186678282845
0.007145194,0.09771119501161618
-0.005022485,0.12184262001161619
0.011334015,0.12450292001161618
0.058249337,0.12782807834494953
0.092705859,0.12873036167828283
0.117769641,0.12402983667828285
0.107231458,0.13212832001161617
0.112501464,0.1156457033449495
0.051204668,0.12666078667828284
0.024422342,0.09113741167828285
-0.002049578,0.06060355334494952
-0.008019217,0.06304775334494951
-0.019530013,0.06982947001161618
-0.022036075,0.039924995011616185
-0.02208915,0.08106918667828285
8.5e-05,0.041133378344949525
0.034411599,0.08616041167828285
0.048775283,0.10742539501161619
0.057066427,0.08079552001161618
