CO2,CH4,N2O,CFC-11,CFC-12,CFC-113,CFC-114,CFC-115,HCFC-22,HCFC-141b,HCFC-142b,CCl4,CHCl3,CH2Cl2,CH3Cl,CH3CCl3,CH3Br,Halon-1211,Halon-1301,Halon-2402,CF4,C2F6,C3F8,c-C4F8,C4F10,C5F12,C6F14,C7F16,C8F18,NF3,SF6,SO2F2,HFC-125,HFC-134a,HFC-143a,HFC-152a,HFC-227ea,HFC-23,HFC-236fa,HFC-245fa,HFC-32,HFC-365mfc,HFC-4310mee
0.039216304399445706,0.014338716063301254,0.005945004404255872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,-4.3881664436099754e-09,3.728561991411252e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03378820519176e-10,0.0,0.0,0.0,0.0,1.7034895325414695e-10,0.0,0.0,0.0,3.82037190713324e-09,0.0,0.0
0.04250212793146485,0.016360805025283323,0.006508764323268161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,-4.3724959853677345e-09,4.023210747000515e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.554490827022787e-10,0.0,0.0,0.0,0.0,1.829085659391284e-10,0.0,0.0,0.0,4.103363201163463e-09,0.0,0.0
0.04574784479671651,0.01838719823048378,0.007106883998871098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,-4.3568255271254935e-09,4.3209110130472636e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.075193448853805e-10,0.0,0.0,0.0,0.0,1.9546818897908578e-10,0.0,0.0,0.0,4.386354360055972e-09,0.0,0.0
0.04901100736404382,0.020511404939060923,0.007713779561262029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,5.950393509775867e-10,4.621827450726032e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.595895751239987e-10,0.0,0.0,0.0,0.0,2.08027863793924e-10,0.0,0.0,0.0,4.669345924367209e-09,0.0,0.0
0.05210977094543032,0.022566640874913405,0.008338569908161302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,5.515563313296711e-09,4.9261245312726796e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.116598053626161e-10,0.0,0.0,0.0,0.0,2.205875386087622e-10,0.0,0.0,0.0,4.9523374886784355e-09,0.0,0.0
0.05469071255858607,0.024393298449790338,0.008972215781637732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,5.499892854353946e-09,5.233965950340906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.637300356012335e-10,0.0,0.0,0.0,0.0,2.331472134236004e-10,0.0,0.0,0.0,5.235328647570951e-09,0.0,0.0
0.057079469738218064,0.02593429808179698,0.009571025594334738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,5.515563312596185e-09,5.545516923093809e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015800281812094e-09,0.0,0.0,0.0,0.0,2.457068882384386e-10,0.0,0.0,0.0,5.518320211876606e-09,0.0,0.0
0.059648761300013814,0.02708010285175741,0.010193379287129671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.040474635702978e-08,5.860941208496238e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0678705439951966e-09,0.0,0.0,0.0,0.0,2.5826656305327683e-10,0.0,0.0,0.0,5.801311641044547e-09,0.0,0.0
0.0625987322352757,0.027908688375509305,0.010844717928216528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.5325270318648375e-08,6.180403246129132e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1199407902060562e-09,0.0,0.0,0.0,0.0,2.7082623786811504e-10,0.0,0.0,0.0,6.084302664799351e-09,0.0,0.0
0.06609109668248908,0.028552029187621022,0.011475840054660959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.5356611235833383e-08,6.504067586368264e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1720110204446745e-09,0.0,0.0,0.0,0.0,2.8338591268295325e-10,0.0,0.0,0.0,6.367294093967292e-09,0.0,0.0
0.06987702817234268,0.029316856272444597,0.01209026851248153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,2.0277135197451986e-08,6.832098035664788e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2240812506832919e-09,0.0,0.0,0.0,0.0,2.959455823203032e-10,0.0,0.0,0.0,6.6502856582729535e-09,0.0,0.0
0.07398450432012194,0.03029206795099132,0.012698827060724279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,2.5213329617312825e-08,7.16465897028588e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2761514809219093e-09,0.0,0.0,0.0,0.0,3.0850519500528486e-10,0.0,0.0,0.0,6.93327695230318e-09,0.0,0.0
0.07835571324123097,0.03118891827262961,0.013278066437100049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,3.0149524037173665e-08,7.501914908952395e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282217431050128e-09,0.0,0.0,0.0,0.0,3.210648128677544e-10,0.0,0.0,0.0,7.2162683814766925e-09,0.0,0.0
0.08274281780473638,0.0320469396614452,0.013784404461028693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,3.510138891457622e-08,7.844030243758965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3802920052881154e-09,0.0,0.0,0.0,0.0,3.336244876825926e-10,0.0,0.0,0.0,7.499259945787926e-09,0.0,0.0
0.08724085764489664,0.03301322299731432,0.014268651398501704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,4.0037583334437056e-08,8.191168765326672e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4323622355267337e-09,0.0,0.0,0.0,0.0,3.461841624974308e-10,0.0,0.0,0.0,7.782251104680438e-09,0.0,0.0
0.09169745974470966,0.03416213617529004,0.014756225321672452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,4.494243683781342e-08,8.543495119003897e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4844324497931064e-09,0.0,0.0,0.0,0.0,3.58743837312269e-10,0.0,0.0,0.0,8.065242263572957e-09,0.0,0.0
0.09622667065677709,0.0355014998488833,0.015232568145401103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,4.9847290341189784e-08,8.901174330015057e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5365026800317246e-09,0.0,0.0,0.0,0.0,3.713035121271072e-10,0.0,0.0,0.0,8.348233827878605e-09,0.0,0.0
0.10112238849680266,0.0368811903001246,0.015668698367185287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,5.47521438438656e-08,9.264370125668776e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5885729581870703e-09,0.0,0.0,0.0,0.0,3.8386318694194543e-10,0.0,0.0,0.0,8.63122525704656e-09,0.0,0.0
0.10632693311208766,0.03821576720314422,0.01606838859130562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,5.970400872196868e-08,9.633246359899898e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406432203701738e-09,0.0,0.0,0.0,0.0,3.9642286175678364e-10,0.0,0.0,0.0,8.914216551082358e-09,0.0,0.0
0.11130918690626548,0.039567378063666725,0.01646067544545598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,6.960773847817485e-08,1.0007966918298182e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6927134346365473e-09,0.0,0.0,0.0,0.0,4.0898253657162185e-10,0.0,0.0,0.0,9.197208115393591e-09,0.0,0.0
0.11597502752869923,0.04099849319106451,0.016838235724741912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,7.94957977768393e-08,1.0388696762776901e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7447836648751647e-09,0.0,0.0,0.0,0.0,4.215422062089718e-10,0.0,0.0,0.0,9.480199544561538e-09,0.0,0.0
0.12102484180742598,0.042580131439510435,0.017206423394095085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,8.438498082127288e-08,1.0775605603721416e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7968539110860252e-09,0.0,0.0,0.0,0.0,4.3410181889395325e-10,0.0,0.0,0.0,9.76319056831633e-09,0.0,0.0
0.12658045808611798,0.044237352970873806,0.017548976804308423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,8.928983432464925e-08,1.1168851501928504e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8489241732691278e-09,0.0,0.0,0.0,0.0,4.46661436756423e-10,0.0,0.0,0.0,1.0046181997484277e-08,0.0,0.0
0.13240458484965364,0.04595451984308445,0.01790942999095969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,9.919356408085541e-08,1.1568597614889456e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9009944194799883e-09,0.0,0.0,0.0,0.0,4.592211115712612e-10,0.0,0.0,0.0,1.0329173561789932e-08,0.0,0.0
0.13865668183282923,0.04772033462863365,0.01826060132272231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.0906595292057709e-07,1.1975007005129495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9530646497186065e-09,0.0,0.0,0.0,0.0,4.717807863860994e-10,0.0,0.0,0.0,1.061216472068245e-08,0.0,0.0
0.14524120319591619,0.04952205226962407,0.018613366839639676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.1889133038487152e-07,1.238824925640645e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005134927873952e-09,0.0,0.0,0.0,0.0,4.843404612009376e-10,0.0,0.0,0.0,1.0895156284993678e-08,0.0,0.0
0.1517808387954275,0.05138775285465978,0.018960479764210923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.2873237830740817e-07,1.2808487684494072e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057205190057054e-09,0.0,0.0,0.0,0.0,4.969001360157758e-10,0.0,0.0,0.0,1.1178147849304911e-08,0.0,0.0
0.15838858576561368,0.053265094198633414,0.019240463051463267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.3863610806431486e-07,1.323588560516609e-07,4.428716989292406e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10927540432343e-09,0.0,0.0,0.0,0.0,5.09459810830614e-10,0.0,0.0,0.0,1.1461139008197417e-08,0.0,0.0
0.16504538991853238,0.05532279357818011,0.01954363785616711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.4849282644579432e-07,1.3670612317272985e-07,4.5577757610066876e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1613456505342905e-09,0.0,0.0,0.0,0.0,5.220194856454522e-10,0.0,0.0,0.0,1.1744130302227656e-08,0.0,0.0
0.1712447725669681,0.05750670559298747,0.01991530871224464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.5830253345184648e-07,1.4112824520385887e-07,1.3460378422071411e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213415864800664e-09,0.0,0.0,0.0,0.0,5.345791604602905e-10,0.0,0.0,0.0,1.2027121731395597e-08,0.0,0.0
0.17709114530146705,0.05949516825849256,0.020359356456795204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.6817492229156819e-07,1.4562685751873443e-07,2.6114148475433774e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2654860790670376e-09,0.0,0.0,0.0,0.0,5.471388352751287e-10,0.0,0.0,0.0,1.2310113025425823e-08,0.0,0.0
0.1827259175908348,0.06119574520550565,0.020857723458258724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.8296783509220794e-07,1.50203655005248e-07,4.3211359898000036e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317556325277898e-09,0.0,0.0,0.0,0.0,5.596984479601099e-10,0.0,0.0,0.0,1.2593104454599336e-08,0.0,0.0
0.18809373327238307,0.06242009749616363,0.021307632788461775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,1.9772940697636323e-07,1.5486026670580123e-07,6.486779761949418e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.369626539544275e-09,0.0,0.0,0.0,0.0,5.722580606450916e-10,0.0,0.0,0.0,1.2876096018910576e-08,0.0,0.0
0.19339144397574534,0.06328824529304383,0.02170358109714379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0612024596861381e-14,1.9390833882158842e-14,-1.1396763599930375e-14,2.0099295625186623e-13,0.0,-1.948005916574185e-15,-1.3610247483067234e-13,0.0,0.0,2.0761746627502765e-07,1.5959832419532006e-07,9.119924748087746e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4216967857551353e-09,0.0,0.0,0.0,0.0,5.848177354599298e-10,0.0,0.0,0.0,1.3159087312940796e-08,0.0,0.0
