CO2,CH4,N2O,CFC-11,CFC-12,CFC-113,CFC-114,CFC-115,HCFC-22,HCFC-141b,HCFC-142b,CCl4,CHCl3,CH2Cl2,CH3Cl,CH3CCl3,CH3Br,Halon-1211,Halon-1301,Halon-2402,CF4,C2F6,C3F8,c-C4F8,C4F10,C5F12,C6F14,C7F16,C8F18,NF3,SF6,SO2F2,HFC-125,HFC-134a,HFC-143a,HFC-152a,HFC-227ea,HFC-23,HFC-236fa,HFC-245fa,HFC-32,HFC-365mfc,HFC-4310mee
0.9012335303688956,0.3676864899296297,0.09950306432351798,0.04006692440698008,0.0902699398049232,0.004298249269326601,0.0025334999320186,0.00029550001182,0.006738413140732001,2.4097500963899995e-05,9.567855096645001e-05,0.014885443447132798,7.295548766751e-05,0.0002308184818247,0.00042093787968599985,0.0037294441362164,9.655198513920002e-06,0.00017107979789902003,6.288030239543998e-05,3.116900498704e-05,0.0015611612766575998,0.0002581676728118,1.1266378421270001e-05,0.00010033347738815998,6.5318223797799994e-06,7.2094543471999996e-06,3.94506761608e-06,7.35441294944e-06,2.7171432122899998e-06,1.727856e-09,0.00044577725730319,3.9997681323820004e-05,0.0,0.0,0.0,0.0,0.0,0.0005812973059537399,0.0,0.0,0.0,0.0,0.0
0.9242807341137074,0.3751305177474208,0.10141688748063063,0.043335358913866945,0.09678883469220673,0.004762436057269801,0.00268909324587065,0.00034475002339375,0.007264484760897001,3.453974341335e-05,0.00012080625,0.015113913447132801,7.696292031462999e-05,0.0002434637591573,0.0004230812974800001,0.0044267983637836005,9.97919975376e-06,0.00021309939369706005,8.234324281367998e-05,3.896124781817e-05,0.0016728373629877,0.00027720426999499996,1.2362591009300001e-05,0.00010858167202175999,7.77636965968e-06,8.094102050400002e-06,5.045546312879999e-06,7.71537186536e-06,3.00626212914e-06,8.751744e-09,0.00049127142887529,4.4841693431800004e-05,0.0,0.0,0.0,0.0,0.0,0.0006408813493639801,0.0,0.0,0.0,0.0,0.0
0.9477962860085105,0.38254780990082093,0.10339456848820049,0.04624177807499999,0.10314824344815647,0.0053622620773064004,0.0028446865600370306,0.00040015625,0.007868611173423001,4.01624951805e-05,0.00014110169207511,0.0153523526417024,8.107833201860004e-05,0.00025644624864649995,0.00042487544314800024,0.0050621947425224,1.032479942112e-05,0.00024311340060028001,0.00010030905239544,4.519504875324e-05,0.0017854156917591999,0.0002971049332804,1.366399545735e-05,0.00011710565887392,9.16940337522e-06,9.0612227224e-06,6.243876360880001e-06,8.076177832800001e-06,3.2872891416399996e-06,2.7635880960000003e-08,0.00054017618810866,4.996250768276001e-05,0.0,0.0,0.0,0.0,0.0,0.00070469379363924,0.0,0.0,0.0,0.0,0.0
0.9716633323868562,0.3903030230967006,0.10539935280380293,0.04880816155285316,0.10895395400984641,0.006099233883866201,0.00301913980590768,0.00044694376403625,0.008751811087474,4.096575401625e-05,0.00015366554168853,0.015619870343059998,8.530186307740998e-05,0.00026976592291329997,0.00042636667716599994,0.0055168789244142,1.0670399092799999e-05,0.00027012601080504006,0.00012276631676807998,4.987040342859e-05,0.0019046557202114,0.0003187050372868001,1.5263739395380002e-05,0.00012592238052096,1.07283280544e-05,1.0111172605600001e-05,7.47308396632e-06,8.43699587512e-06,3.5607793304399998e-06,6.747001632000001e-08,0.00059267963567673,5.536012744854001e-05,0.0,0.0,0.0,0.0,0.0,0.00077003910810019,0.0,0.0,0.0,0.0,0.0
0.9957655936987577,0.3973284335975259,0.10743829508978148,0.05129686039714683,0.11481163631189953,0.0070441856531928,0.0031998794974423,0.0004949624975375,0.009622180521180503,4.25722477509e-05,0.00016139714594091,0.0158450177013576,8.963354858395002e-05,0.0002834228370038999,0.0004276016456680002,0.0058908885987462,1.101599876448e-05,0.00030464209579804,0.00015720074281368,5.6104197506480006e-05,0.0020223368524567,0.00034078612565715,1.7038300778450003e-05,0.00013521166948800002,1.239115518456e-05,1.12442060424e-05,8.71875469464e-06,8.93499964784e-06,3.85008903883e-06,1.3990542048e-07,0.00064897659120656,6.1034540084740004e-05,0.0,0.0,7.400576400000001e-07,0.0,0.0,0.0008338724208230099,0.0,0.0,0.0,0.0,0.0
1.0034723347876442,0.40384508832931376,0.10951839742224463,0.05377969979990679,0.12089151100574017,0.0081639604226936,0.0033649026248536,0.0005639124906425,0.010456195848371002,4.25722477509e-05,0.00016333005560541,0.016038594254224797,9.407356392910001e-05,0.00029741693558389996,0.0004286267091300001,0.006185836378738801,1.1383198928640002e-05,0.00034215959579804,0.00019163519580797997,6.0779547818170006e-05,0.0021301685361012003,0.0003603415484902,1.869271661152e-05,0.00014516800894655998,1.412916102592e-05,1.24603275164e-05,9.97511146024e-06,9.62546946096e-06,4.03925661926e-06,2.591916912e-07,0.0007092684267072601,6.698576139686e-05,0.0,0.0,2.9602272000000005e-06,0.0,0.0,0.00089229225383751,0.0,0.0,0.0,0.0,0.0
1.0280962686293524,0.4104348896057902,0.11165262559089455,0.0562757296735268,0.12683162409794688,0.009267158153192801,0.0035110661251464,0.0006340937618200001,0.011273102782077502,4.096575401625e-05,0.00016816231237056,0.0162388173582976,9.862190911286e-05,0.0003117482736994999,0.00042948879748000006,0.0064559361225520005,1.1750401153440001e-05,0.00039018198559328003,0.00022008105419202,6.545490249352e-05,0.0022365740838469,0.00037856041620725,2.025601162956e-05,0.00015591624864767998,1.59408901617e-05,1.37595174628e-05,1.124549123704e-05,1.048129117144e-05,4.039257735e-06,4.4216898335999997e-07,0.00077376303144265,7.321378485196001e-05,0.0,0.0,6.660509184e-06,0.0,0.0,0.0009545519622336901,0.0,0.0,0.0,0.0,0.0
1.0551331202613679,0.41592983948867235,0.11378859927802024,0.05889780921121322,0.13268751275594978,0.010533121806559801,0.0036635160651309,0.0007141250233937501,0.012153095891345502,4.096575401625e-05,0.00017975968994891997,0.016449839999999997,0.00010327879461900003,0.0003264167965927,0.00043021123401800024,0.006742170861202,1.2117597196320002e-05,0.00043520297838992,0.00025451550718632,7.324714968831e-05,0.0023457160690133,0.00039931145326130003,2.196105085762e-05,0.00016772301183456002,1.782587097344e-05,1.51417355292e-05,1.253114191144e-05,1.149037178696e-05,4.320926298e-06,7.0826841792e-07,0.00084267504932409,7.971860454932001e-05,0.0,0.0,1.1840903591999999e-05,0.0,0.0,0.00102851355322194,0.0,0.0,0.0,0.0,0.0
1.0786921983236375,0.42121550927627605,0.11602489123981442,0.06170455965,0.1389089535901536,0.011957331996811602,0.0038458274431277997,0.0008163187640362501,0.013246938183706501,4.4178750963899995e-05,0.00018652484497446,0.016670001484904,0.00010804422044752002,0.0003414225042634999,0.0004308170568519998,0.007010011964466001,1.252799834976e-05,0.00046821841860868,0.00030092714850285,8.103939688310001e-05,0.0024451394867616,0.0004212816003416,2.366676614064e-05,0.00018082017614303998,1.97840145948e-05,1.6660083028400002e-05,1.3844744343440002e-05,1.2764411997440001e-05,4.52015952684e-06,1.0795122864e-06,0.0009162256749452801,8.650023271186001e-05,0.0,0.0,1.8501411432000002e-05,0.0,0.0,0.00110750716033189,0.0,0.0,0.0,0.0,0.0
1.1025956995649262,0.42639092886752006,0.11825711761640423,0.06479418266800688,0.1457109534497904,0.013497588380677801,0.0040422836931278,0.00092959371478625,0.014422042890118501,4.739174791155e-05,0.00019039065270606002,0.016918411150152,0.00011291836206287,0.0003567654514698999,0.0004313062659819998,0.007220735025742,1.2938399503200004e-05,0.00050273452161008,0.00035482456856466,8.727320031169001e-05,0.0025374713327112005,0.00044298872440600004,2.522263643368e-05,0.00019557082081727998,2.181530590744e-05,1.8331210828e-05,1.5169937754800002e-05,1.414655911168e-05,5.30046066389e-06,1.58051323296e-06,0.00099464265414883,9.355866301738e-05,0.0,0.0,2.6642031696e-05,0.0,0.0,0.00119226755182494,0.0,0.0,0.0,0.0,0.0
1.1310169259586864,0.43160913294964476,0.12054906137396852,0.06804649698326684,0.15295018534199714,0.015367898883866202,0.0042450266845763,0.0010379437876762501,0.015359775597757502,4.81949971083e-05,0.0001952228980671,0.017141896549543997,0.00011790128957725998,0.0003724456382118999,0.00043172579086999996,0.0074798635775220005,1.3348800656640004e-05,0.00055225760990462,0.00041171624999999994,9.506545218183002e-05,0.0026346803263849,0.00046597436564515,2.6790656816700003e-05,0.00020974641773183997,2.391975707978e-05,2.01220935456e-05,1.649550373656e-05,1.55349947228e-05,6.136570557870001e-06,2.23847486784e-06,0.0010781604200030602,0.00010089388956516,0.0,0.0,3.6262764216e-05,0.0,0.0,0.0012781928367408702,0.0,0.0,0.0,0.0,0.0
1.1709973887815464,0.43666466949533855,0.12286409596970871,0.07108629235285314,0.16061408286374304,0.017446189922519402,0.0044587708834051,0.0011376749719274998,0.016368079196742002,4.6588498714799995e-05,0.00020971968034652998,0.017332980798784,0.00012299310819579,0.00038846295497349997,0.00043207506346199995,0.007799336377448,1.3780798185600004e-05,0.00061678772010938,0.00046711078293248996,0.00010441615249352002,0.0027354046421409002,0.00049055501011495,2.858209338474e-05,0.00022188388998815997,2.6097398348500003e-05,2.20181643724e-05,1.7820934605439998e-05,1.6924518582479997e-05,7.531245e-06,3.0831917673600003e-06,0.0011670198894033702,0.00010850592457812,0.0,0.0,4.7363608992000004e-05,0.0,0.0,0.00137343508427032,0.0,0.0,0.0,0.0,0.0
1.1963192724766356,0.4406051544822809,0.12522524903798019,0.0736438776985268,0.16751823259589377,0.0194596744645352,0.0046505123751464,0.0012410999906425,0.017703573032691,4.4178750963899995e-05,0.00024837768962445,0.017530710351368,0.00012819395829001995,0.00040481751127069995,0.0004323549365380001,0.008083634999999999,1.4212799835840003e-05,0.0006828185285133001,0.00052250535149715,0.00011376685311690001,0.002837274907917,0.00051571450998735,3.0482199847820002e-05,0.0002317716533088,2.8368234596080003e-05,2.40185237352e-05,1.9146026121040002e-05,1.831387037512e-05,8.925920557869999e-06,4.14704906496e-06,0.0012614686647711602,0.00011639476194480002,0.0,1.3237770466600001e-06,5.9944586352e-05,0.0,0.0,0.0014834239036145,0.0,0.0,0.0,0.0,0.0
