Time,CMIP5
1859.958333,-0.161617765
1860.041667,-0.149052928
1860.125,-0.139161416
1860.208333,-0.128759704
1860.291667,-0.118040699
1860.375,-0.108053938
1860.458333,-0.099798604
1860.541667,-0.091143211
1860.625,-0.083407289
1860.708333,-0.076487076
1860.791667,-0.071043618
1860.875,-0.064765175
1860.958333,-0.061204604
1861.041667,-0.054669938
1861.125,-0.050063582
1861.208333,-0.045915915
1861.291667,-0.042072491
1861.375,-0.037438142
1861.458333,-0.035654628
1861.541667,-0.031867793
1861.625,-0.029367141
1861.708333,-0.052246985
1861.791667,-0.078982873
1861.875,-0.106402259
1861.958333,-0.13255069
1862.041667,-0.159701389
1862.125,-0.186252145
1862.208333,-0.213073857
1862.291667,-0.239137194
1862.375,-0.26802591
1862.458333,-0.293937106
1862.541667,-0.321168456
1862.625,-0.329319935
1862.708333,-0.316994339
1862.791667,-0.306621344
1862.875,-0.293937106
1862.958333,-0.284218741
1863.041667,-0.274215816
1863.125,-0.261650985
1863.208333,-0.251130422
1863.291667,-0.239137194
1863.375,-0.229237756
1863.458333,-0.217201438
1863.541667,-0.206571464
1863.625,-0.196291352
1863.708333,-0.186252145
1863.791667,-0.176464624
1863.875,-0.165575622
1863.958333,-0.157630123
1864.041667,-0.147196428
1864.125,-0.136968943
1864.208333,-0.126537679
1864.291667,-0.115851192
1864.375,-0.108053938
1864.458333,-0.099798604
1864.541667,-0.091143211
1864.625,-0.083407289
1864.708333,-0.076487076
1864.791667,-0.072634157
1864.875,-0.068828272
1864.958333,-0.064765175
1865.041667,-0.061204604
1865.125,-0.056518343
1865.208333,-0.052246985
1865.291667,-0.047845145
1865.375,-0.04389717
1865.458333,-0.042072491
1865.541667,-0.037438142
1865.625,-0.035654628
1865.708333,-0.031867793
1865.791667,-0.029367141
1865.875,-0.02740596
1865.958333,-0.025626219
1866.041667,-0.023022945
1866.125,-0.021539679
1866.208333,-0.018958888
1866.291667,-0.017198657
1866.375,-0.017198657
1866.458333,-0.014679538
1866.541667,-0.01267083
1866.625,-0.01267083
1866.708333,-0.010175356
1866.791667,-0.010175356
1866.875,-0.008239931
1866.958333,-0.008239931
1867.041667,-0.006519038
1867.125,-0.006519038
1867.208333,-0.006519038
1867.291667,-0.00468278
1867.375,-0.00468278
1867.458333,-0.00468278
1867.541667,-0.00468278
1867.625,-0.002855039
1867.708333,-0.002855039
1867.791667,-0.002855039
1867.875,-0.002855039
1867.958333,-0.002855039
1868.041667,-0.002855039
1868.125,0
1868.208333,0
1868.291667,0
1868.375,0
1868.458333,0
1868.541667,0
1868.625,0
1868.708333,0
1868.791667,0
1868.875,0
1868.958333,0
1869.041667,-0.002855039
1869.125,-0.002855039
1869.208333,-0.00468278
1869.291667,-0.006519038
1869.375,-0.006519038
1869.458333,-0.008239931
1869.541667,-0.010175356
1869.625,-0.010175356
1869.708333,-0.010175356
1869.791667,-0.010175356
1869.875,-0.010175356
1869.958333,-0.010175356
1870.041667,-0.010175356
1870.125,-0.010175356
1870.208333,-0.008239931
1870.291667,-0.008239931
1870.375,-0.008239931
1870.458333,-0.008239931
1870.541667,-0.008239931
1870.625,-0.008239931
1870.708333,-0.008239931
1870.791667,-0.008239931
1870.875,-0.008239931
1870.958333,-0.008239931
1871.041667,-0.008239931
1871.125,-0.008239931
1871.208333,-0.008239931
1871.291667,-0.006519038
1871.375,-0.006519038
1871.458333,-0.006519038
1871.541667,-0.006519038
1871.625,-0.006519038
1871.708333,-0.008239931
1871.791667,-0.008239931
1871.875,-0.010175356
1871.958333,-0.010175356
1872.041667,-0.01267083
1872.125,-0.01267083
1872.208333,-0.014679538
1872.291667,-0.014679538
1872.375,-0.017198657
1872.458333,-0.017198657
1872.541667,-0.017198657
1872.625,-0.021539679
1872.708333,-0.025626219
1872.791667,-0.029367141
1872.875,-0.033518469
1872.958333,-0.037438142
1873.041667,-0.042072491
1873.125,-0.045915915
1873.208333,-0.050063582
1873.291667,-0.054669938
1873.375,-0.058235074
1873.458333,-0.06244337
1873.541667,-0.066262813
1873.625,-0.066262813
1873.708333,-0.064765175
1873.791667,-0.06244337
1873.875,-0.061204604
1873.958333,-0.056518343
1874.041667,-0.054669938
1874.125,-0.052246985
1874.208333,-0.047845145
1874.291667,-0.045915915
1874.375,-0.04389717
1874.458333,-0.042072491
1874.541667,-0.037438142
1874.625,-0.035654628
1874.708333,-0.031867793
1874.791667,-0.029367141
1874.875,-0.02740596
1874.958333,-0.025626219
1875.041667,-0.023022945
1875.125,-0.021539679
1875.208333,-0.018958888
1875.291667,-0.017198657
1875.375,-0.014679538
1875.458333,-0.014679538
1875.541667,-0.01267083
1875.625,-0.01267083
1875.708333,-0.010175356
1875.791667,-0.017046931
1875.875,-0.030518302
1875.958333,-0.044842441
1876.041667,-0.058749303
1876.125,-0.07329148
1876.208333,-0.087621006
1876.291667,-0.10114205
1876.375,-0.116015305
1876.458333,-0.130557534
1876.541667,-0.145252949
1876.625,-0.149216665
1876.708333,-0.14566132
1876.791667,-0.1418082
1876.875,-0.138688228
1876.958333,-0.135082006
1877.041667,-0.131005079
1877.125,-0.125158966
1877.208333,-0.121567369
1877.291667,-0.117705748
1877.375,-0.114279173
1877.458333,-0.11090624
1877.541667,-0.107077276
1877.625,-0.103339899
1877.708333,-0.099535977
1877.791667,-0.095605408
1877.875,-0.091300861
1877.958333,-0.08706678
1878.041667,-0.082976758
1878.125,-0.079255851
1878.208333,-0.075349879
1878.291667,-0.071419522
1878.375,-0.067268768
1878.458333,-0.06329385
1878.541667,-0.059529485
1878.625,-0.05638839
1878.708333,-0.05506277
1878.791667,-0.052893931
1878.875,-0.051603248
1878.958333,-0.049680156
1879.041667,-0.048265437
1879.125,-0.046175803
1879.208333,-0.044723685
1879.291667,-0.043153476
1879.375,-0.041299184
1879.458333,-0.03962785
1879.541667,-0.037738882
1879.625,-0.036272573
1879.708333,-0.034806043
1879.791667,-0.033287387
1879.875,-0.031717379
1879.958333,-0.029611774
1880.041667,-0.028141706
1880.125,-0.026761048
1880.208333,-0.025153233
1880.291667,-0.023707508
1880.375,-0.022109268
1880.458333,-0.020678008
1880.541667,-0.019336899
1880.625,-0.017914741
1880.708333,-0.016755361
1880.791667,-0.016278906
1880.875,-0.015371829
1880.958333,-0.01444688
1881.041667,-0.013877668
1881.125,-0.012912359
1881.208333,-0.011797215
1881.291667,-0.011320646
1881.375,-0.01039322
1881.458333,-0.009250734
1881.541667,-0.00877063
1881.625,-0.008427651
1881.708333,-0.007842543
1881.791667,-0.007842543
1881.875,-0.007842543
1881.958333,-0.007842543
1882.041667,-0.007842543
1882.125,-0.007842543
1882.208333,-0.007842543
1882.291667,-0.007842543
1882.375,-0.007215296
1882.458333,-0.007215296
1882.541667,-0.007215296
1882.625,-0.007215296
1882.708333,-0.007215296
1882.791667,-0.007215296
1882.875,-0.006796766
1882.958333,-0.006796766
1883.041667,-0.005857003
1883.125,-0.58984594
1883.208333,-0.664865642
1883.291667,-0.612849205
1883.375,-0.56419758
1883.458333,-0.517864729
1883.541667,-0.477045339
1883.625,-0.439124809
1883.708333,-0.400515208
1883.791667,-0.838791275
1883.875,-1.553464311
1883.958333,-2.082954814
1884.041667,-2.555951916
1884.125,-2.916959894
1884.208333,-2.923576115
1884.291667,-3.114024609
1884.375,-3.136556309
1884.458333,-3.007315257
1884.541667,-2.925754885
1884.625,-2.910633952
1884.708333,-2.687651581
1884.791667,-2.612675761
1884.875,-2.437769876
1884.958333,-2.243399435
1885.041667,-2.108456818
1885.125,-1.984383969
1885.208333,-1.725336038
1885.291667,-1.619379411
1885.375,-1.446204489
1885.458333,-1.333971772
1885.541667,-1.229745391
1885.625,-1.156030917
1885.708333,-1.063281708
1885.791667,-0.985941342
1885.875,-0.942184221
1885.958333,-0.874123387
1886.041667,-0.833915544
1886.125,-0.778940373
1886.208333,-0.69388357
1886.291667,-0.63387866
1886.375,-0.590117862
1886.458333,-0.529716457
1886.541667,-0.484974786
1886.625,-0.456861714
1886.708333,-0.412532033
1886.791667,-0.400287488
1886.875,-1.380855334
1886.958333,-1.273977395
1887.041667,-1.175138548
1887.125,-1.082378327
1887.208333,-0.998078429
1887.291667,-0.921482279
1887.375,-0.848345397
1887.458333,-0.782665449
1887.541667,-0.720363309
1887.625,-0.66459842
1887.708333,-0.69847469
1887.791667,-0.642502952
1887.875,-0.592207951
1887.958333,-0.545822397
1888.041667,-0.501352271
1888.125,-0.462997711
1888.208333,-0.427140434
1888.291667,-0.392577241
1888.375,-0.361789223
1888.458333,-0.331210777
1888.541667,-0.222216682
1888.625,-0.263438054
1888.708333,-0.303066356
1888.791667,-0.451138933
1888.875,-0.599469209
1888.958333,-0.745406063
1889.041667,-0.761312436
1889.125,-0.778659219
1889.208333,-0.793528599
1889.291667,-0.731420048
1889.375,-0.673405762
1889.458333,-0.6201004
1889.541667,-0.571554844
1889.625,-0.526305262
1889.708333,-0.483914475
1889.791667,-0.445712958
1889.875,-0.410207211
1889.958333,-0.387880065
1890.041667,-0.519595561
1890.125,-0.65100722
1890.208333,-0.781613134
1890.291667,-0.844021886
1890.375,-0.908095362
1890.458333,-0.970120073
1890.541667,-0.894278914
1890.625,-0.823609749
1890.708333,-0.758533519
1890.791667,-0.698602238
1890.875,-0.670832569
1890.958333,-0.725342078
1891.041667,-0.759453023
1891.125,-0.804365998
1891.208333,-0.851358328
1891.291667,-0.783948746
1891.375,-0.722131989
1891.458333,-0.66512562
1891.541667,-0.613039947
1891.625,-0.564475008
1891.708333,-0.519777975
1891.791667,-0.479559877
1891.875,-0.441474259
1891.958333,-0.418010601
1892.041667,-0.422748738
1892.125,-0.427140407
1892.208333,-0.431416925
1892.291667,-0.47427442
1892.375,-0.517822837
1892.458333,-0.562185377
1892.541667,-0.516560271
1892.625,-0.476684893
1892.708333,-0.438319202
1892.791667,-0.403435391
1892.875,-0.370561287
1892.958333,-0.342094922
1893.041667,-0.314801196
1893.125,-0.289988116
1893.208333,-0.265905368
1893.291667,-0.245006317
1893.375,-0.225415736
1893.458333,-0.207140572
1893.541667,-0.191864639
1893.625,-0.175367765
1893.708333,-0.162226073
1893.791667,-0.148263827
1893.875,-0.136273722
1893.958333,-0.125370292
1894.041667,-0.11543944
1894.125,-0.106341104
1894.208333,-0.096582195
1894.291667,-0.089328175
1894.375,-0.082924725
1894.458333,-0.075685776
1894.541667,-0.06923445
1894.625,-0.063750437
1894.708333,-0.058036401
1894.791667,-0.053482959
1894.875,-0.048887905
1894.958333,-0.045612933
1895.041667,-0.04126326
1895.125,-0.038043129
1895.208333,-0.035150871
1895.291667,-0.031657771
1895.375,-0.028892097
1895.458333,-0.027127984
1895.541667,-0.025266674
1895.625,-0.022313346
1895.708333,-0.020968786
1895.791667,-0.019006675
1895.875,-0.017682236
1895.958333,-0.015868159
1896.041667,-0.014647923
1896.125,-0.126775266
1896.208333,-0.116356914
1896.291667,-0.142085693
1896.375,-0.270843543
1896.458333,-0.399130792
1896.541667,-0.455683954
1896.625,-0.512423186
1896.708333,-0.568290026
1896.791667,-0.523540614
1896.875,-0.48180903
1896.958333,-0.443064822
1897.041667,-0.408926184
1897.125,-0.376322612
1897.208333,-0.346397827
1897.291667,-0.318939879
1897.375,-0.292940348
1897.458333,-0.280748432
1897.541667,-0.290649256
1897.625,-0.300190495
1897.708333,-0.310541566
1897.791667,-0.353691097
1897.875,-0.395961957
1897.958333,-0.439193658
1898.041667,-0.403998982
1898.125,-0.372020521
1898.208333,-0.342405629
1898.291667,-0.315476188
1898.375,-0.290362268
1898.458333,-0.267378417
1898.541667,-0.246044367
1898.625,-0.226357167
1898.708333,-0.208076464
1898.791667,-0.191510529
1898.875,-0.176067124
1898.958333,-0.161840105
1899.041667,-0.149209115
1899.125,-0.137891385
1899.208333,-0.126688155
1899.291667,-0.116193788
1899.375,-0.107402995
1899.458333,-0.098053307
1899.541667,-0.090649448
1899.625,-0.083258082
1899.708333,-0.076881095
1899.791667,-0.069764332
1899.875,-0.06470545
1899.958333,-0.058723371
1900.041667,-0.054496581
1900.125,-0.049742868
1900.208333,-0.046174051
1900.291667,-0.042091947
1900.375,-0.039299285
1900.458333,-0.035775676
1900.541667,-0.03282637
1900.625,-0.030064779
1900.708333,-0.027761837
1900.791667,-0.025294345
1900.875,-0.023485716
1900.958333,-0.021131345
1901.041667,-0.019858011
1901.125,-0.017449707
1901.208333,-0.016295123
1901.291667,-0.014542871
1901.375,-0.01374056
1901.458333,-0.012951677
1901.541667,-0.011455319
1901.625,-0.010317375
1901.708333,-0.009663761
1901.791667,-0.008572021
1901.875,-0.008253195
1901.958333,-0.007218581
1902.041667,-0.006734841
1902.125,-0.055732617
1902.208333,-0.085115471
1902.291667,-0.131989926
1902.375,-0.179329434
1902.458333,-0.226851909
1902.541667,-0.208644766
1902.625,-0.191021967
1902.708333,-0.200100494
1902.791667,-0.423620668
1902.875,-0.79113671
1902.958333,-1.067940337
1903.041667,-1.318785297
1903.125,-1.512940483
1903.208333,-1.5173936
1903.291667,-1.620052504
1903.375,-1.632612291
1903.458333,-1.562290643
1903.541667,-1.518081477
1903.625,-1.509722186
1903.708333,-1.390241353
1903.791667,-1.349961508
1903.875,-1.257148706
1903.958333,-1.153708352
1904.041667,-1.082171615
1904.125,-1.016687989
1904.208333,-0.880657556
1904.291667,-0.82592894
1904.375,-0.735741132
1904.458333,-0.676521505
1904.541667,-0.623313176
1904.625,-0.585146219
1904.708333,-0.537903957
1904.791667,-0.497478003
1904.875,-0.475509711
1904.958333,-0.440396156
1905.041667,-0.420450882
1905.125,-0.392135922
1905.208333,-0.348719579
1905.291667,-0.31815575
1905.375,-0.296690784
1905.458333,-0.266044227
1905.541667,-0.243295266
1905.625,-0.229561908
1905.708333,-0.20628827
1905.791667,-0.200188078
1905.875,-0.192503083
1905.958333,-0.179741893
1906.041667,-0.18518996
1906.125,-0.177111165
1906.208333,-0.177406529
1906.291667,-0.133496909
1906.375,-0.130106745
1906.458333,-0.121282357
1906.541667,-0.110905269
1906.625,-0.110349606
1906.708333,-0.184430918
1906.791667,-0.16938921
1906.875,-0.156881134
1906.958333,-0.143648607
1907.041667,-0.131682512
1907.125,-0.121196382
1907.208333,-0.116953935
1907.291667,-0.150680516
1907.375,-0.183675362
1907.458333,-0.218181339
1907.541667,-0.218087582
1907.625,-0.219600194
1907.708333,-0.221016518
1907.791667,-0.205213931
1907.875,-0.188035973
1907.958333,-0.172830777
1908.041667,-0.212545528
1908.125,-0.255240233
1908.208333,-0.297288765
1908.291667,-0.274101297
1908.375,-0.252586619
1908.458333,-0.232595029
1908.541667,-0.213310536
1908.625,-0.195931706
1908.708333,-0.180013584
1908.791667,-0.165722838
1908.875,-0.153078646
1908.958333,-0.139816197
1909.041667,-0.128915001
1909.125,-0.11816252
1909.208333,-0.110800006
1909.291667,-0.101991926
1909.375,-0.092908256
1909.458333,-0.085956369
1909.541667,-0.079490014
1909.625,-0.072480086
1909.708333,-0.066511231
1909.791667,-0.06140656
1909.875,-0.056594013
1909.958333,-0.051381783
1910.041667,-0.047678465
1910.125,-0.054974608
1910.208333,-0.08124357
1910.291667,-0.078305673
1910.375,-0.076337522
1910.458333,-0.072176764
1910.541667,-0.066806905
1910.625,-0.060948232
1910.708333,-0.056025329
1910.791667,-0.051611742
1910.875,-0.047736994
1910.958333,-0.043659821
1911.041667,-0.040036924
1911.125,-0.036272573
1911.208333,-0.043721819
1911.291667,-0.040122944
1911.375,-0.037217379
1911.458333,-0.034212743
1911.541667,-0.031162937
1911.625,-0.02862107
1911.708333,-0.026419437
1911.791667,-0.024250018
1911.875,-0.022109268
1911.958333,-0.020283784
1912.041667,-0.01895689
1912.125,-0.013292479
1912.208333,-0.031717379
1912.291667,-0.035092136
1912.375,-0.039249749
1912.458333,-0.043022764
1912.541667,-0.301302334
1912.625,-0.55642339
1912.708333,-0.80853823
1912.791667,-0.762955992
1912.875,-0.721804075
1912.958333,-0.683008831
1913.041667,-0.667917245
1913.125,-0.656098959
1913.208333,-0.64647047
1913.291667,-0.596077393
1913.375,-0.548420452
1913.458333,-0.559609366
1913.541667,-0.515342857
1913.625,-0.474491698
1913.708333,-0.437232236
1913.791667,-0.402184235
1913.875,-0.37031518
1913.958333,-0.341154096
1914.041667,-0.313967002
1914.125,-0.288746508
1914.208333,-0.272404607
1914.291667,-0.254399227
1914.375,-0.237870834
1914.458333,-0.221914923
1914.541667,-0.204021134
1914.625,-0.187376688
1914.708333,-0.172313524
1914.791667,-0.158930786
1914.875,-0.145992765
1914.958333,-0.134585008
1915.041667,-0.12356269
1915.125,-0.114034509
1915.208333,-0.104224257
1915.291667,-0.096646375
1915.375,-0.0885296
1915.458333,-0.082181363
1915.541667,-0.074834841
1915.625,-0.068298034
1915.708333,-0.063709055
1915.791667,-0.058390256
1915.875,-0.053940539
1915.958333,-0.065459748
1916.041667,-0.062799598
1916.125,-0.069868476
1916.208333,-0.064184233
1916.291667,-0.059606172
1916.375,-0.054104375
1916.458333,-0.050466911
1916.541667,-0.046298821
1916.625,-0.047219972
1916.708333,-0.044783665
1916.791667,-0.049266502
1916.875,-0.047343469
1916.958333,-0.052967391
1917.041667,-0.052967391
1917.125,-0.066148314
1917.208333,-0.060137192
1917.291667,-0.054439842
1917.375,-0.050216576
1917.458333,-0.045845253
1917.541667,-0.042339536
1917.625,-0.038771324
1917.708333,-0.035467012
1917.791667,-0.03251389
1917.875,-0.030511118
1917.958333,-0.027756174
1918.041667,-0.025022085
1918.125,-0.038771324
1918.208333,-0.038771324
1918.291667,-0.052967391
1918.375,-0.048056909
1918.458333,-0.044065428
1918.541667,-0.040292296
1918.625,-0.035879556
1918.708333,-0.033653206
1918.791667,-0.030921152
1918.875,-0.028422526
1918.958333,-0.025710498
1919.041667,-0.025022085
1919.125,-0.025022085
1919.208333,-0.038771324
1919.291667,-0.052967391
1919.375,-0.052967391
1919.458333,-0.048056909
1919.541667,-0.044065428
1919.625,-0.040292296
1919.708333,-0.035879556
1919.791667,-0.033653206
1919.875,-0.030921152
1919.958333,-0.028422526
1920.041667,-0.025710498
1920.125,-0.024161046
1920.208333,-0.021834343
1920.291667,-0.020808276
1920.375,-0.061204604
1920.458333,-0.143481402
1920.541667,-0.204287471
1920.625,-0.286390238
1920.708333,-0.347708808
1920.791667,-0.327075938
1920.875,-0.300980913
1920.958333,-0.275893937
1921.041667,-0.255852192
1921.125,-0.235621055
1921.208333,-0.214775493
1921.291667,-0.198580736
1921.375,-0.181609467
1921.458333,-0.167530909
1921.541667,-0.15513161
1921.625,-0.143481402
1921.708333,-0.130877861
1921.791667,-0.120153941
1921.875,-0.10999378
1921.958333,-0.101939225
1922.041667,-0.093605425
1922.125,-0.0852077
1922.208333,-0.078982873
1922.291667,-0.072634157
1922.375,-0.066262813
1922.458333,-0.061204604
1922.541667,-0.056518343
1922.625,-0.052246985
1922.708333,-0.047845145
1922.791667,-0.04389717
1922.875,-0.039858362
1922.958333,-0.035654628
1923.041667,-0.033518469
1923.125,-0.031867793
1923.208333,-0.02740596
1923.291667,-0.025626219
1923.375,-0.023022945
1923.458333,-0.021539679
1923.541667,-0.018958888
1923.625,-0.017198657
1923.708333,-0.017198657
1923.791667,-0.014679538
1923.875,-0.01267083
1923.958333,-0.01267083
1924.041667,-0.010175356
1924.125,-0.057128519
1924.208333,-0.052040225
1924.291667,-0.060288964
1924.375,-0.060391263
1924.458333,-0.060391263
1924.541667,-0.069121974
1924.625,-0.084254298
1924.708333,-0.07893479
1924.791667,-0.073074262
1924.875,-0.073074262
1924.958333,-0.068967932
1925.041667,-0.065976289
1925.125,-0.060639191
1925.208333,-0.05540775
1925.291667,-0.063667932
1925.375,-0.062658966
1925.458333,-0.070777877
1925.541667,-0.064608707
1925.625,-0.059271255
1925.708333,-0.054039468
1925.791667,-0.050231393
1925.875,-0.045681707
1925.958333,-0.041738072
1926.041667,-0.038574139
1926.125,-0.035627526
1926.208333,-0.032343154
1926.291667,-0.030636584
1926.375,-0.027514976
1926.458333,-0.025093728
1926.541667,-0.052202046
1926.625,-0.057219483
1926.708333,-0.065555829
1926.791667,-0.060646911
1926.875,-0.055700472
1926.958333,-0.05111074
1927.041667,-0.04656607
1927.125,-0.043355489
1927.208333,-0.040006935
1927.291667,-0.037207649
1927.375,-0.033403192
1927.458333,-0.030441859
1927.541667,-0.026865809
1927.625,-0.02498239
1927.708333,-0.023155899
1927.791667,-0.022118916
1927.875,-0.019067507
1927.958333,-0.017975718
1928.041667,-0.015507999
1928.125,-0.031403432
1928.208333,-0.045831068
1928.291667,-0.054395802
1928.375,-0.065878801
1928.458333,-0.078143089
1928.541667,-0.117257078
1928.625,-0.130272087
1928.708333,-0.145962883
1928.791667,-0.14717457
1928.875,-0.137842991
1928.958333,-0.136562214
1929.041667,-0.169757147
1929.125,-0.173662565
1929.208333,-0.202448149
1929.291667,-0.210449053
1929.375,-0.201753446
1929.458333,-0.199902126
1929.541667,-0.198620516
1929.625,-0.210313348
1929.708333,-0.219379643
1929.791667,-0.212035149
1929.875,-0.199161627
1929.958333,-0.187868509
1930.041667,-0.17501081
1930.125,-0.16021783
1930.208333,-0.151542717
1930.291667,-0.139438191
1930.375,-0.128523267
1930.458333,-0.131363793
1930.541667,-0.128560638
1930.625,-0.123168402
1930.708333,-0.116212126
1930.791667,-0.114958018
1930.875,-0.10609006
1930.958333,-0.098826677
1931.041667,-0.096637041
1931.125,-0.104563359
1931.208333,-0.101390349
1931.291667,-0.10305148
1931.375,-0.103883619
1931.458333,-0.100788305
1931.541667,-0.098690945
1931.625,-0.098407073
1931.708333,-0.09059766
1931.791667,-0.088920149
1931.875,-0.081883464
1931.958333,-0.074819773
1932.041667,-0.081226888
1932.125,-0.092650618
1932.208333,-0.115197289
1932.291667,-0.121342974
1932.375,-0.132837245
1932.458333,-0.146826828
1932.541667,-0.179102234
1932.625,-0.194449275
1932.708333,-0.207645325
1932.791667,-0.214141395
1932.875,-0.20597893
1932.958333,-0.19828527
1933.041667,-0.196325343
1933.125,-0.193297733
1933.208333,-0.178409307
1933.291667,-0.167692276
1933.375,-0.159640552
1933.458333,-0.151593908
1933.541667,-0.138529625
1933.625,-0.12741235
1933.708333,-0.117568548
1933.791667,-0.107939295
1933.875,-0.098833355
1933.958333,-0.090599838
1934.041667,-0.083169252
1934.125,-0.076795035
1934.208333,-0.069726746
1934.291667,-0.064809369
1934.375,-0.059491774
1934.458333,-0.055599743
1934.541667,-0.061793624
1934.625,-0.072793893
1934.708333,-0.076930906
1934.791667,-0.077930729
1934.875,-0.087165555
1934.958333,-0.101571436
1935.041667,-0.093555552
1935.125,-0.089494482
1935.208333,-0.088218648
1935.291667,-0.092450858
1935.375,-0.095682883
1935.458333,-0.095059353
1935.541667,-0.091299395
1935.625,-0.084210641
1935.708333,-0.082017638
1935.791667,-0.075841513
1935.875,-0.0719789
1935.958333,-0.069981427
1936.041667,-0.068663335
1936.125,-0.066561676
1936.208333,-0.062944972
1936.291667,-0.05937419
1936.375,-0.057286304
1936.458333,-0.053983479
1936.541667,-0.049311275
1936.625,-0.055860684
1936.708333,-0.067793962
1936.791667,-0.0678636
1936.875,-0.072735035
1936.958333,-0.076748283
1937.041667,-0.07101152
1937.125,-0.064946675
1937.208333,-0.059638768
1937.291667,-0.055176129
1937.375,-0.050721335
1937.458333,-0.047096663
1937.541667,-0.043465867
1937.625,-0.038655242
1937.708333,-0.048918949
1937.791667,-0.062315262
1937.875,-0.062315262
1937.958333,-0.062488795
1938.041667,-0.058312882
1938.125,-0.064029438
1938.208333,-0.068305188
1938.291667,-0.091170451
1938.375,-0.091143418
1938.458333,-0.094253782
1938.541667,-0.098781557
1938.625,-0.109910865
1938.708333,-0.111134273
1938.791667,-0.113959708
1938.875,-0.117842416
1938.958333,-0.109999829
1939.041667,-0.10276308
1939.125,-0.093305494
1939.208333,-0.086374838
1939.291667,-0.097514356
1939.375,-0.093206414
1939.458333,-0.091143211
1939.541667,-0.091468392
1939.625,-0.083997273
1939.708333,-0.077143692
1939.791667,-0.070796738
1939.875,-0.065125724
1939.958333,-0.060682241
1940.041667,-0.06127726
1940.125,-0.067417687
1940.208333,-0.071394648
1940.291667,-0.072985241
1940.375,-0.066513431
1940.458333,-0.063541361
1940.541667,-0.060267353
1940.625,-0.057559092
1940.708333,-0.053281636
1940.791667,-0.064860931
1940.875,-0.059521928
1940.958333,-0.058429781
1941.041667,-0.054009017
1941.125,-0.048978927
1941.208333,-0.045085359
1941.291667,-0.040648072
1941.375,-0.038599372
1941.458333,-0.034414475
1941.541667,-0.031397752
1941.625,-0.030131291
1941.708333,-0.027623602
1941.791667,-0.039644033
1941.875,-0.035603687
1941.958333,-0.032980679
1942.041667,-0.03062213
1942.125,-0.049884608
1942.208333,-0.055322277
1942.291667,-0.05914055
1942.375,-0.060357543
1942.458333,-0.067575425
1942.541667,-0.068305188
1942.625,-0.072520901
1942.708333,-0.074636464
